"T1_1H_R1";"T1_2H_R1";"T1_3H_R1";"T1_4H_R1";"T1_5H_R1";"T1_6H_R1";"T2_1H_R1";"T2_2H_R1";"T2_3H_R1";"T2_4H_R1";"T2_5H_R1";"T2_6H_R1";"T3_1H_R1";"T3_2H_R1";"T3_3H_R1";"T3_4H_R1";"T3_5H_R1";"T3_6H_R1";"T1_1H_R2";"T1_2H_R2";"T1_3H_R2";"T1_4H_R2";"T1_5H_R2";"T1_6H_R2";"T2_1H_R2";"T2_2H_R2";"T2_3H_R2";"T2_4H_R2";"T2_5H_R2";"T2_6H_R2";"T3_1H_R2";"T3_2H_R2";"T3_3H_R2";"T3_4H_R2";"T3_5H_R2";"T3_6H_R2";"ExpT1";"ExpT2";"ExpT3"
"G1228";0.1330057;0.02933781;-0.1112394;0.2037387;-0.3170019;-0.5781246;0.4072821;2.220313;3.061189;2.667571;2.288426;2.692684;0.4043712;2.287377;2.681805;2.633266;2.2087;2.485231;0.04254887;-0.5010913;0.8767387;-0.6751553;-0.7010094;-1.160507;0.4570812;2.282686;2.93889;1.984993;2.072476;2.457646;0.5658266;2.292796;2.958859;2.143162;2.121718;2.266047;"Non";"Sur";"Sur"
"G1229";-0.04764918;0.09174155;-0.1310551;0.2274235;-0.2783027;-0.5382599;0.4443288;2.197112;3.124725;2.783528;2.70307;2.89627;0.7182185;2.373808;2.677727;2.789126;2.779135;2.371228;0.2846704;-0.1086784;0.3378575;-0.5339133;-0.4847623;-0.6020805;0.5329771;2.246463;2.751833;2.602159;2.597209;2.571813;0.8433202;2.257102;2.780687;2.579544;2.535539;2.469059;"Non";"Sur";"Sur"
"G1230";-0.1161704;0.1870199;-0.1877454;0.5032463;-0.4154073;-0.813411;0.1596719;0.4710237;0.626862;-0.0290632;0.7762267;2.807723;0.4415175;0.5675281;0.3129216;-0.0134937;0.8407628;2.499982;-0.3260284;0.1873836;0.3171326;-0.6252306;-0.5596439;-0.9658042;-0.2026661;0.2312481;0.5518402;-0.3172277;1.279891;2.57861;-0.3740067;0.3544049;0.4548635;0.3052582;1.842465;2.562377;"Non";"Sur";"Sur"
"G1232";-0.6273936;-0.7693115;0.3086368;-0.7453393;-0.1768942;0.25597;0.1373596;-0.8804275;-2.825847;-2.642648;-2.53375;-2.80633;-0.2171567;-1.826633;-0.3316473;-3.33203;-2.125308;-1.774169;0.4652534;0.2516091;-0.1179293;1.047275;0.1995013;0.9033509;0.461336;-1.694428;-1.274136;-1.984578;-1.614228;-2.362939;0.3997566;-1.595556;-1.256417;-1.303715;-2.179968;-3.062221;"Non";"Sous";"Sous"
"G1244";-1.66055;2.749687;2.486323;1.347646;2.228041;0.7641709;0.918691;7.096897;8.114209;6.121767;6.743535;8.881475;1.067732;7.589235;7.524544;5.801268;6.529199;8.639815;0.1584467;2.264193;2.436496;-0.3919047;-0.683369;0.5680911;1.07486;7.081826;7.551431;5.599062;6.330905;8.777721;2.977845;7.692528;7.532801;5.874679;6.417949;8.692848;"Non";"Sur";"Sur"
"G1245";0.2060653;0.2150924;0.3643417;0.6167671;0.7076076;0.3548483;1.05897;1.500878;2.594702;2.645209;2.622912;2.809068;1.009061;1.512292;2.622923;2.837583;2.591053;2.768082;0.06904654;0.07236362;0.1115214;0.6160739;0.2915072;0.8768855;0.9871465;1.904158;2.305925;2.831804;2.599729;2.752715;1.009754;1.986247;2.417272;2.84098;2.877949;2.875709;"Non";"Sur";"Sur"
"G1247";0.5656897;1.677379;0.5256132;-1.050245;-1.258359;-1.365156;0.8225281;1.119333;0.8307244;0.933208;0.8496131;-1.784485;1.219434;1.73565;0.2065705;0.1352372;-0.6670874;-2.245781;0.4923773;1.740429;1.281461;-0.5407996;-3.291939;-2.000069;1.296877;1.828207;0.9548407;0.173154;-0.7085342;-1.745036;1.758834;1.819362;0.9263631;-1.043444;-2.691774;-2.804038;"Sous";"Sous";"Sous"
"G1256";-0.6442911;1.103927;-1.044176;-1.927426;-2.122499;-2.17788;-0.8474526;-0.7537721;-1.702585;-2.641612;-2.578405;-2.975886;-0.8228219;-0.177461;-2.390692;-2.40911;-2.775742;-2.583108;-1.583227;1.00105;0.3990602;-0.1820797;-0.03870833;-1.103094;-0.5652605;1.134814;-0.4368427;-1.429168;-1.161771;-2.794548;-2.084334;0.6941584;-0.6567881;-1.594725;-1.359607;-3.096841;"Sous";"Sous";"Sous"
"G1269";-0.3408865;0.3349816;0.109258;0.03501822;-0.5904775;-0.2555155;0.04832514;0.5440061;1.288884;0.9825453;1.753313;2.769711;-0.01797928;1.038238;0.9423199;1.547552;1.915542;2.658188;-0.4767201;-0.3685618;0.3455851;-0.2457886;-0.6490149;-0.9709758;0.118296;0.6999325;0.8860453;1.166656;1.721677;2.601798;-0.5366359;0.5264228;1.267705;1.361371;2.197959;2.588983;"Non";"Sur";"Sur"
"G1272";-0.06693846;-0.006176782;0.4042198;0.05409627;0.3517711;1.238245;-0.7545942;-2.341484;-5.078782;-4.909696;-4.657692;-3.785485;-0.3879755;-3.174915;-3.649146;-4.844646;-4.436695;-2.896348;0.1095934;0.007449804;0.283441;0.2125948;0.3399224;0.4073979;-0.3278498;-3.492864;-3.850757;-5.248633;-4.838458;-4.226545;-0.5048282;-3.764166;-5.087858;-4.949582;-4.939827;-4.577824;"Non";"Sous";"Sous"
"G1273";-0.1491373;0.03025845;-0.06818279;0.2432188;-0.308552;-0.6766362;0.6437511;1.932231;2.982189;2.78036;2.453588;2.452039;0.3347358;2.060271;2.768476;2.832648;2.530264;2.119267;0.172722;0.06293734;0.5942212;-0.430961;-0.5705784;-1.152109;0.6889546;2.305595;2.718748;2.46455;2.281572;2.279448;0.6245912;2.115436;2.816894;2.466865;2.26113;2.054068;"Non";"Sur";"Sur"
"G1280";0.372356;0.3284736;0.5190695;1.711157;1.631901;0.0915339;2.151841;4.360282;5.20377;3.576236;3.644796;3.291518;2.093073;4.440584;4.489089;3.489846;3.083066;3.291385;-0.2743893;0.2531553;-0.4460348;1.5513;1.93002;0.9940708;2.093032;4.65638;4.748505;4.043189;3.711424;3.492339;1.958391;4.194876;4.035941;3.975372;3.738534;3.348015;"Non";"Sur";"Sur"
"G1281";-1.003689;-4.303436;0.1136238;-1.323878;-2.679422;1.650756;-1.704605;-4.58246;-3.455619;-2.604232;-3.624191;-2.245113;-1.964278;-4.195305;-1.549405;-2.277737;-3.424753;-1.405918;0.3514307;0.6773982;0.3609101;2.170585;-0.4420591;2.407353;-1.03679;-2.794057;-2.050322;-0.6300043;-0.165794;-0.6787767;-0.0392658;-1.126309;-0.8592263;-1.127648;-0.629635;-0.8814115;"Sur";"Sous";"Sous"
"G1291";0.3234108;0.3486103;-0.319046;-0.02811603;-0.5161427;-0.5733422;-0.1101026;0.2535634;0.09376473;-0.5614415;0.5258441;2.757924;-0.01324523;0.5721157;-0.1036254;-0.1148393;0.224122;2.121291;-0.06850992;-0.3035597;0.5031072;-0.6944283;-0.7537431;-0.7066557;0.08672707;-0.2962551;0.4977312;-0.9268677;0.7713112;2.606684;-0.1717956;-0.08660232;0.4305874;0.125746;1.486452;2.262132;"Non";"Sur";"Sur"
"G1293";-0.2284993;0.3114449;-0.107539;-0.4400212;-0.7571646;-0.3001897;-0.3892794;-1.995239;-3.253686;-2.751069;-3.262855;-3.987418;-0.7068829;-1.316253;-2.585045;-2.66552;-2.982924;-3.202151;-0.003217314;-0.04709723;0.3891324;-0.8202035;-1.376062;-0.8006512;-0.01652617;-2.738266;-2.569929;-2.944486;-3.613572;-3.987548;-0.2521872;-1.392948;-2.028183;-2.889436;-3.269573;-4.355608;"Non";"Sous";"Sous"
"G1308";0.08010648;0.2020405;0.1486967;0.3774701;-0.1065632;-0.3686311;0.4976451;1.645996;2.525452;2.649698;2.593301;3.048724;0.6357586;1.798913;2.412581;2.6993;2.704368;2.734791;0.05454369;-0.1130425;0.4069139;-0.3811182;-0.5374792;-0.9366379;0.4807501;1.944537;2.261708;2.496267;2.663635;2.874935;0.5452795;1.99596;2.517937;2.572509;2.634177;2.80169;"Non";"Sur";"Sur"
"G1313";-0.2406411;0.7753043;-0.4921186;0.6463999;0.8620269;-0.8167203;0.9067621;3.365838;2.813925;3.196246;3.047672;2.737103;0.8837371;3.65802;3.234729;3.425581;2.872293;2.474033;-0.2168956;-0.5665636;0.5996177;0.3183801;0.1165627;-0.3024794;1.703189;2.961873;3.163938;2.412301;2.927901;2.653169;1.598095;3.484326;3.483795;3.141548;2.995099;2.636865;"Non";"Sur";"Sur"
"G1318";0.2991953;0.008428809;-0.7296477;-1.357444;-1.554326;-1.355631;0.413672;-0.2915946;-0.7345667;-2.454841;-2.55233;-2.096716;0.3616632;-0.8863053;-1.76786;-2.258661;-2.749666;-2.238815;0.5212145;0.1038037;-0.4496712;-0.7679986;-0.2856675;-0.5710773;0.6027564;0.068992;-0.659383;-1.974747;-1.86101;-2.469034;-0.1161876;-1.019499;-1.827786;-1.991251;-2.734121;-2.717341;"Non";"Sous";"Sous"
"G1326";0.1313152;2.72337;3.201626;2.613926;1.565273;0.9300546;0.3225038;5.305571;6.147223;5.748171;5.587503;6.274908;1.030493;5.816119;6.604912;5.566163;5.669344;5.622213;0.8052343;2.193289;3.362161;1.774569;0.8723936;0.5562738;0.5605484;5.497461;6.226565;5.30616;5.721045;5.556878;1.782968;5.905806;6.662834;5.694806;5.123963;5.577492;"Non";"Sur";"Sur"
"G1327";0.187796;-0.6774415;0.2126666;-0.08262164;-0.3291192;1.047959;0.3460175;-2.106237;-3.455516;-2.919827;-2.543326;-2.247023;0.1727084;-2.634631;-1.807734;-2.935182;-2.629922;-1.824139;-0.2228345;-0.03086968;-0.417232;0.2851052;-0.08245044;1.051908;-0.4923221;-2.294199;-2.690747;-2.720649;-2.080992;-1.956544;0.1539277;-2.351169;-2.751777;-2.251292;-2.252531;-2.127336;"Sur";"Sous";"Sous"
"G1328";-1.798378;-3.197227;-0.1308432;-0.5618752;-2.401114;1.105085;-1.844127;-2.361562;-2.849886;-2.675711;-3.226664;-2.412858;-1.958061;-2.144444;-0.8271277;-2.524507;-3.151281;-0.6999423;0.1422257;0.7160385;0.7004371;2.139682;0.2888891;2.230863;-0.04631502;-1.19023;-0.6263185;0.2173301;0.2488474;-0.06312582;0.6414867;-0.2267229;-0.7493126;-0.4430465;-0.7955497;-0.6314281;"Sur";"Sous";"Non"
"G1339";0.6063952;0.222591;-0.229124;-0.5131528;-0.6287626;-0.6171984;0.2626729;-0.6528255;-1.999804;-2.644151;-1.86883;-2.586693;0.3437317;-0.924605;-3.646032;-3.672743;-3.44367;-2.332383;-0.1470933;-0.433159;0.08273017;-0.963823;-1.534065;-0.7413908;-0.4316787;-0.8890533;-2.160853;-1.4117;-2.355846;-2.607812;-0.7811051;-2.419511;-4.039216;-3.690182;-4.00608;-2.762142;"Non";"Sous";"Sous"
"G1341";0.03281864;0.4715765;0.1227281;0.6374585;0.2841301;-0.5437144;1.525412;2.46798;2.874727;2.503218;2.617354;2.05055;1.615432;2.260725;2.149995;2.727226;2.768564;2.051402;0.1055267;-0.4754953;0.3724084;0.07420321;0.09974856;-0.7610765;1.752876;2.517339;2.571165;2.365922;2.458813;1.906703;1.271536;2.011755;2.211616;2.606564;2.632917;2.002302;"Non";"Sur";"Sur"
"G1349";-0.1021864;0.254031;-0.05438183;0.5219936;-0.1519636;-0.5233844;0.2927231;1.31142;2.150276;1.813849;1.734848;2.194761;0.4104308;1.484638;1.771205;1.873012;1.75905;2.056307;-0.210873;-0.2624574;0.4083115;-0.5067001;-0.5062781;-0.8282279;0.1712255;1.563527;1.951338;1.526762;1.832843;2.149639;0.05049011;1.334337;1.896456;1.768819;1.896916;2.102099;"Non";"Sur";"Sur"
"G1351";0.3994866;0.4754277;0.03883368;0.666839;0.769636;-0.520607;2.187991;5.198573;5.477384;5.551345;5.822431;5.808748;2.60953;5.196609;5.009732;5.258078;5.570355;5.637219;0.3180839;0.1940147;0.4725334;0.2116225;0.5157684;-0.62429;2.614191;4.703352;5.060152;5.110776;5.278016;5.567885;2.781091;4.662314;5.07316;4.962266;5.511826;5.590333;"Non";"Sur";"Sur"
"G1357";0.02209929;-0.71511;1.346205;0.2571286;0.1502704;0.4320982;8.663452;8.748282;8.567751;7.503939;7.06057;6.7572;8.684874;8.655955;8.095017;7.01026;6.520422;6.586742;-0.3120076;-0.1948765;0.4337753;0.9632071;-0.2424375;0.914702;8.598204;8.892815;8.495557;8.000977;7.452077;6.541904;8.777288;8.635378;8.263714;7.477738;6.91368;6.556644;"Non";"Sur";"Sur"
"G1358";-0.09764979;-0.02819063;-0.8885824;-1.41504;-0.8953267;-0.8187577;-0.4081612;-1.138503;-2.395812;-2.579235;-2.993912;-2.078549;-0.6502313;-0.7299657;-1.745505;-2.809032;-3.056237;-2.60897;-0.7408205;0.07561916;-0.160698;-0.5130815;-0.008857781;-0.480106;-0.589864;-0.3007665;-0.9900106;-2.342123;-2.158195;-3.743901;-1.163768;-0.2957714;-1.77205;-2.510299;-2.429333;-3.382217;"Non";"Sous";"Sous"
"G1361";-0.06011599;0.3399408;-0.2958593;0.1089827;0.1067932;-0.5869237;-0.2835497;-1.382595;-4.315233;-2.696095;-2.685259;-3.604446;-0.4541631;-1.897648;-2.806883;-3.633431;-2.79598;-2.440766;-0.1616933;-0.3433498;0.02224107;-0.4269084;-0.3177957;-0.7194634;-0.6149563;-2.727762;-2.714852;-3.393513;-4.300395;-4.561499;-0.8445878;-3.548346;-4.26154;-3.15755;-4.218681;-4.884666;"Non";"Sous";"Sous"
"G1363";-1.141147;-0.1814891;-0.1241373;-0.2543625;0.802395;0.5479776;-0.975795;-0.8856246;-2.105456;-1.829659;-1.527342;-2.021949;-1.249172;-1.910091;-1.462292;-3.042598;-1.587768;-0.7458728;-0.5313817;-0.8321856;-1.328416;-0.07749647;-0.3532345;0.8842348;-1.094449;-2.457625;-1.890069;-1.90616;-2.406008;-1.5278;-0.6751773;-3.141414;-2.955256;-0.9112888;-2.841102;-2.195487;"Non";"Sous";"Sous"
"G1364";-0.09312671;0.3454223;-0.1517312;-0.1955468;-0.0871874;-0.4268165;-0.5061359;-0.941884;-2.007529;-2.77775;-2.294421;-2.513373;-0.5242659;-1.46783;-2.686673;-2.955736;-2.508095;-1.433118;0.2111906;-0.8013955;-0.5038558;-1.14918;-0.6313309;-1.218541;-0.7433464;-2.036656;-1.809141;-2.869336;-3.050523;-2.653746;-0.8480597;-2.773467;-2.892913;-3.128275;-3.252907;-1.763263;"Non";"Sous";"Sous"
"G1365";0.0343984;0.08962001;0.3844345;0.5547326;-0.0830884;-0.5761669;0.6226269;2.251708;2.76525;2.700929;2.613291;2.481692;0.8254033;2.597077;2.824051;2.867641;2.689318;2.311911;-0.1892954;-0.05163362;0.6875195;-0.6137015;-0.7208479;-1.013364;0.9100039;2.392551;2.599978;2.382518;2.396561;2.299628;0.9235984;2.522483;2.823847;2.733289;2.689135;2.240649;"Non";"Sur";"Sur"
"G1368";-0.5204875;0.5622832;-1.820534;-1.067358;-0.8665532;-1.649591;-1.432585;0.07600362;-0.2029679;-0.8485627;-1.846217;-2.223856;-1.464062;-0.896384;-0.3267448;-1.719185;-2.070753;-1.857147;-0.08314006;-0.9516085;-0.1372826;-0.9979385;-0.6195492;-1.768833;-0.648956;-0.9793349;-0.2063436;-2.228876;-1.873771;-2.479608;-1.091837;-1.611288;-0.5469701;-1.651556;-1.985889;-1.750637;"Sous";"Sous";"Sous"
"G1370";-0.6808041;0.7783707;-1.091407;-2.332583;-2.752041;-2.854404;-0.8722252;-1.033716;-1.933585;-3.394178;-4.110602;-2.146919;-1.112668;-0.1528939;-1.291471;-2.396079;-3.552556;-2.243214;-1.467071;0.3533048;0.4226018;-0.5605713;-0.2550227;-1.471518;-0.3799914;0.6386781;-0.2789833;-1.971925;-2.080053;-3.932139;-2.307078;0.4790536;-0.9107981;-2.328534;-2.249378;-4.518868;"Sous";"Sous";"Sous"
"G1377";-0.6406815;0.6964236;-1.534281;-2.469369;-3.289904;-2.975885;-1.297416;-0.9706088;-2.384189;-4.046849;-3.525031;-2.944637;-1.559244;-0.2558865;-2.500681;-2.70957;-3.390414;-3.595536;-1.458323;0.6962662;0.4299206;-0.2071042;-0.2939177;-0.4294072;-0.5870933;0.8319367;0.09799189;-1.066278;-0.9789925;-3.459192;-2.033594;0.7195531;-0.7922133;-1.588687;-1.584661;-3.105962;"Sous";"Sous";"Sous"
"G1384";0.5914364;0.8610232;-0.5629697;-0.4445314;0.1823488;0.2345519;-0.02305525;-0.6388962;-2.202925;-1.964311;-2.419621;-3.166334;0.2779276;-0.8051777;-1.43933;-2.831065;-2.562479;-1.710794;0.1019762;0.09293366;0.1924817;-0.8074147;0.2482814;1.098027;-0.3442018;-1.681531;-1.193969;-3.944538;-3.788645;-3.680283;-0.6630923;-1.66346;-2.093218;-2.148098;-4.234751;-3.617556;"Non";"Sous";"Sous"
"G1386";-1.026815;0.6771699;-1.551517;-2.524109;-1.776233;-2.263194;-1.474679;-1.449838;-3.129531;-3.54577;-3.878932;-2.197828;-1.368692;-0.7362871;-2.228325;-3.431311;-4.402745;-2.293958;-0.7931898;0.5107897;-0.1101729;-0.8219278;-0.6207746;-1.617464;-0.4487243;-0.04237257;-1.846082;-4.16337;-4.21372;-3.655873;-2.380487;-0.3303753;-2.311106;-3.341224;-4.387199;-4.118043;"Sous";"Sous";"Sous"
"G1392";0.1287062;-0.5379368;-0.3169625;-0.6310957;0.2427622;0.3994046;0.03543081;-0.3303332;-0.3638418;-1.879871;-1.937524;-2.975348;-0.4422332;-0.5612591;-0.4813903;-2.338602;-2.350861;-2.18383;-0.4762673;-0.8532061;-0.3132112;-0.2542761;0.4299948;0.7756515;-0.8576435;-0.7147541;-0.7251633;-1.560914;-1.637424;-2.2894;-0.5224506;-1.102111;-0.6653311;-2.026123;-2.101882;-2.33402;"Non";"Sous";"Sous"
"G1394";0.6992067;-1.821474;-0.08596651;-1.240093;-2.311673;-0.8450978;0.5062751;-0.1982833;1.618267;-1.309113;-2.078784;-2.227151;-0.284737;-1.581845;0.5169716;-1.786091;-2.690983;-2.501606;1.454066;-0.167099;-0.4332797;1.955979;-0.8566103;-0.9103457;-0.03742351;1.313505;1.367047;0.8408454;-0.1146162;-2.234687;-1.058693;-0.1887672;0.2094718;0.3763167;-1.288746;-1.845129;"Non";"Sous";"Sous"
"G1401";0.02562469;0.3954411;-0.4368934;1.093127;-0.1177838;-0.5626694;0.539261;2.594993;3.622259;3.46596;2.873714;2.78587;0.7467504;2.750382;3.269596;3.540179;2.872581;2.179694;0.4052052;0.1496471;0.4067358;-0.240078;-0.7310809;-0.883853;0.4318136;2.490263;3.24688;2.952619;2.554751;2.655473;0.814743;2.719768;3.454902;3.25567;2.500697;2.163795;"Non";"Sur";"Sur"
"G1404";-0.07679324;-0.3511039;-0.1594665;-0.3631653;0.3379248;0.4443929;-0.1121891;-1.150885;-2.995983;-2.333271;-2.24815;-3.297952;-0.4369804;-1.879028;-1.918093;-3.620458;-2.702511;-2.260868;-0.2921517;-0.5623734;-0.7777354;-0.1073303;0.2608833;0.7404253;-0.7160396;-1.810439;-2.134957;-2.767634;-2.614717;-2.8604;-0.7683553;-2.09625;-3.107806;-2.791246;-3.459841;-3.13508;"Non";"Sous";"Sous"
"G1406";-0.2173181;-0.1695646;0.2414285;-0.03365557;-0.5190515;-0.02034383;-0.1754891;0.5835801;0.9561171;1.715746;0.7723325;1.489832;-0.2433942;0.8055835;1.568428;1.569477;1.270922;2.209783;0.07852384;-0.792363;-0.2164973;-0.2178251;-0.6997714;-1.071144;0.09509747;1.484297;1.526675;1.70755;1.837973;2.087254;-0.1613731;1.426681;1.647643;1.514706;1.494458;2.227373;"Non";"Sur";"Sur"
"G1407";5.066542;6.195949;5.612875;5.450194;5.18919;2.997972;-0.4412391;0.7662983;1.523451;0.6786099;1.50346;0.9139321;4.883773;6.320737;5.160492;5.274383;4.992684;1.494483;4.70943;5.776083;5.971576;4.937411;4.064579;2.644903;-0.0006585786;0.924776;0.3812315;1.086878;0.5612062;0.7395848;5.236024;5.540981;5.485966;4.109809;3.327676;1.536439;"Sur";"Non";"Sur"
"G1409";-0.1956424;0.6452385;-0.7871267;-0.5974744;-1.239128;-1.287646;-0.2555777;-1.305389;-2.237576;-2.543372;-3.012131;-2.33417;-0.6191415;-0.6693849;-2.217549;-2.528093;-2.892317;-2.126833;-0.9473401;0.2266048;0.7123642;-0.4161123;-0.4117204;-0.3407102;-0.5767014;-0.3061442;-0.6110843;-2.300906;-2.685506;-3.538872;-1.945702;-0.5871021;-1.447998;-2.651326;-2.52475;-3.763142;"Non";"Sous";"Sous"
"G1410";0.08480713;-0.1196756;-0.599963;0.04082871;-0.2623662;-0.689795;0.3291973;-0.1098453;-0.2420699;0.01276787;1.226742;2.485561;0.2416082;0.05511924;-0.2943826;0.2953748;0.9021902;2.1005;-0.0006602167;-1.340691;0.1579424;-0.7336469;-0.7277383;-0.5145869;0.03708333;0.1814468;0.3454777;0.162588;1.025828;2.37673;-0.4943755;-0.812483;-0.07676975;-0.1312535;1.708901;2.258813;"Non";"Sur";"Sur"
"G1412";0.06054551;0.1981192;0.05221757;0.4668068;-0.09482532;-0.4131896;0.5611663;2.176314;3.42785;3.394831;3.270074;3.576804;0.677291;2.493364;3.209457;3.486459;3.544018;3.163077;-0.04690706;-0.28023;0.3740655;-0.4894045;-0.6225621;-0.7584471;0.542139;2.527335;3.07254;3.072739;3.269076;3.413987;0.7304913;2.633503;3.19339;3.362671;3.202093;3.111378;"Non";"Sur";"Sur"
"G1413";0.01282378;-0.8879079;-0.1148839;-0.4938732;-0.5496021;-0.5808669;0.1205254;-1.001147;-1.437021;-3.257963;-3.294527;-4.59007;-0.1012403;-1.418789;-2.088523;-4.275225;-2.72505;-4.659986;-0.152239;-0.6831706;-1.00014;-1.185914;-1.091284;-1.607949;-0.5586196;-0.9110679;-1.69237;-3.194181;-4.347712;-5.352375;-0.6352989;-1.315019;-2.726623;-1.936399;-4.72199;-5.138512;"Sous";"Sous";"Sous"
"G1424";-0.1822574;-0.2340985;0.07950291;0.4045162;-0.1326766;-0.218027;0.4371502;1.707225;2.550793;2.379077;2.242801;2.282059;0.5528673;1.794387;2.428275;2.448358;2.296573;1.944541;0.1053566;0.01832143;0.2847279;-0.1833324;-0.524562;-0.8631316;0.7802648;2.058579;2.41874;2.12418;2.064236;2.061237;0.9129207;2.086532;2.546523;2.287472;2.028752;1.906355;"Non";"Sur";"Sur"
"G1425";0.0921159;-0.775957;-0.1124205;-0.05053574;-0.3273378;0.124405;-0.2461097;-1.69887;-2.357243;-3.13743;-3.123136;-2.790963;-0.2497255;-1.851581;-1.450621;-2.766053;-2.912851;-2.076051;-0.3287549;0.469465;-0.7599081;1.149877;0.7394951;1.114095;-0.7558641;-1.535034;-2.158557;-1.215139;-1.358926;-2.03236;-0.1816922;-1.012165;-2.339514;-1.917283;-1.759188;-2.452083;"Non";"Sous";"Sous"
"G1431";-0.1874512;0.1823407;-0.04357137;0.5357598;-0.1443847;-0.3621197;0.449209;2.682208;3.716802;3.303108;2.741983;3.083574;0.6688492;2.933527;3.581838;3.218574;2.763462;2.593619;0.1999194;-0.05904834;0.6126456;-0.2566374;-0.6252212;-0.9812301;1.165214;2.933908;3.547617;3.181583;2.573705;2.738255;1.189384;3.049139;3.712261;3.026004;2.571145;2.558315;"Non";"Sur";"Sur"
"G1432";0.5335074;-2.001765;-1.549874;-1.349055;-0.6836988;-0.5007954;-0.3516784;-2.276974;-3.524034;-3.169801;-2.287716;-2.27702;-0.5155499;-3.285344;-3.788441;-3.298363;-2.290221;-2.765147;-0.04919524;-1.784803;-2.417186;-0.8804052;-0.7425798;-0.5978062;-0.9966652;-2.526858;-2.997694;-2.553437;-1.252716;-1.541817;-0.4747094;-3.70784;-3.750368;-2.855293;-2.082677;-2.056099;"Non";"Sous";"Sous"
"G1436";0.2245538;-0.00441415;-0.01788772;0.1616422;-0.3374743;-0.5679535;-0.02772452;1.658506;2.347659;2.450624;2.121487;2.162696;0.2844385;1.658908;2.383991;2.404543;2.728562;1.950919;0.01398975;-0.2562104;0.09653905;-0.6014331;-0.3713992;-1.029786;0.4742636;1.723885;2.215675;2.278915;2.095549;2.044856;0.6774206;2.02811;2.484598;2.241382;2.362003;1.996194;"Non";"Sur";"Sur"
"G1438";-0.3130977;-1.415741;-0.9742708;-1.209952;-0.2192398;-0.5856973;-0.7248437;-3.547591;-5.827955;-4.099486;-3.098727;-5.2324;-1.039406;-4.988429;-5.827955;-4.099486;-3.098727;-4.762542;-0.3986317;-0.5270646;-1.425344;-1.174506;-2.721733;-2.486288;-1.002468;-5.826609;-4.613509;-3.972976;-3.098727;-5.2324;-1.141102;-6.094371;-5.827955;-4.099486;-3.013894;-5.2324;"Sous";"Sous";"Sous"
"G1439";-0.6154208;-1.010749;-0.922142;-0.7895006;-0.3234436;-0.675445;-0.9037346;-2.994589;-4.904609;-4.34911;-3.521743;-5.33355;-0.8921119;-4.307097;-5.529755;-5.191111;-3.966363;-4.56057;-0.3678823;-0.3240169;-0.8754506;-1.171903;-2.122619;-1.834753;-0.9000686;-3.940065;-3.830714;-4.681788;-3.601674;-5.206034;-0.8767755;-5.657378;-6.013488;-5.128429;-4.234012;-4.886592;"Sous";"Sous";"Sous"
"G1442";0.7503374;0.5884507;0.9741053;1.745468;1.654659;0.9169224;1.248576;1.142777;1.692752;1.301566;1.862454;2.633018;2.696769;3.033569;3.565818;3.018966;2.393277;2.942946;0.1716337;1.374825;1.332396;1.848083;1.443349;1.622213;1.787725;2.094679;2.10787;1.759363;2.641302;2.809549;1.552076;3.319221;3.465568;3.004952;3.308031;3.246962;"Sur";"Sur";"Sur"
"G1444";-0.3476535;-0.06628532;-0.873538;-0.6548733;-0.4082965;-0.6071668;-0.2981475;-1.677493;-2.435344;-2.354945;-2.359622;-2.182669;-0.4884112;-2.119814;-3.096032;-2.830718;-2.085436;-2.592317;-0.5579332;-0.7196179;-0.350584;-0.610123;-0.3278765;-0.5704833;-0.5918684;-2.062293;-2.354404;-2.303965;-2.096531;-2.121501;-0.9785702;-2.760684;-3.12537;-2.150771;-2.720823;-3.000412;"Non";"Sous";"Sous"
"G1445";-0.4828975;0.5054202;-0.08249088;0.7313875;0.955164;0.8403728;-1.187353;-2.262463;-2.217166;-2.092935;-2.400076;-2.082;-1.022797;-2.69303;-1.651086;-2.864842;-3.182374;-1.744049;-0.3931543;-0.1191792;-0.3919964;0.1523773;0.762262;1.394765;-1.045689;-2.939526;-1.87924;-3.238678;-3.46889;-2.148941;-0.7718275;-3.031996;-2.467542;-3.481494;-3.606049;-2.688109;"Sur";"Sous";"Sous"
"G1447";-1.62533;-1.176441;-1.02994;1.061528;0.8913512;0.470509;-2.094001;-2.75188;-3.723826;-3.813837;-4.024582;-2.580491;-1.830097;-2.843822;-2.973026;-4.55049;-3.283105;-2.013379;0.05719808;0.4133923;-0.02058976;0.867903;0.40526;1.43283;-0.6529147;-2.644467;-2.371322;-4.307674;-4.130611;-3.021551;0.4430119;-3.1699;-2.912795;-3.984568;-4.187649;-3.37283;"Non";"Sous";"Sous"
"G1448";-0.1182852;0.1778904;-0.0582515;0.5687013;-0.3922416;-0.2339173;0.3365327;1.95113;2.901341;2.745136;2.16862;2.524818;0.3385851;2.139604;2.932204;2.734604;2.404041;2.282597;-0.06880806;-0.1187248;0.559168;-0.2243312;-0.3888931;-1.090198;0.8504926;2.278069;2.518079;2.566588;2.172476;2.183225;0.6443756;2.397228;2.854533;2.522157;2.169256;2.219639;"Non";"Sur";"Sur"
